Customer ID,Age,Under 30,Senior Citizen,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Gender_Male,Married_Yes,Dependents_Yes,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction
0727-BMPLR,66,No,Yes,0,United States,California,Fresno,93706,36.654614,-119.903674,35790,Q3,No,0,55,None,Yes,37.38,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,5509.3,0.0,3.710256194181253,1.5435870793873379,1.616341753461208,-0.20383637151789624,Churned,Yes,83,1.0809241390294586,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0947-MUGVO,71,No,Yes,0,United States,California,Jolon,93928,35.930782,-121.189757,254,Q3,Yes,1,20,None,Yes,5.37,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,-0.27330037394865414,-0.7579722448359154,-0.5108127331436596,-1.8683228232286704,Churned,Yes,95,1.2246298507319422,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0781-LKXBR,65,No,Yes,0,United States,California,San Francisco,94102,37.7795,-122.419233,28998,Q3,No,0,9,None,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0.0,-0.27330037394865414,-0.36700836455639035,-0.5854758800562906,-1.8683228232286704,Churned,Yes,70,-0.3062586427574572,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907-UBQFC,69,No,Yes,0,United States,California,San Francisco,94108,37.791998,-122.408653,13723,Q3,No,0,10,None,Yes,5.46,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.85,688.65,0.0,0.921766596490318,-0.8203393643221806,-0.7892244910552118,-1.8683228232286704,Churned,Yes,91,-1.0239418735539785,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513-EECDB,75,No,Yes,0,United States,California,San Francisco,94114,37.758085,-122.434801,30587,Q3,No,0,1,None,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0.0,-0.27330037394865414,-0.841222899786521,-1.0205612238435509,-1.0360795973732833,Churned,Yes,94,-0.026455168795562537,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7074-IEVOJ,75,No,Yes,0,United States,California,San Francisco,94130,37.820894,-122.369725,1458,Q3,No,0,3,None,Yes,41.9,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0.0,-0.27330037394865414,-0.7363563681957893,-0.9436746921156541,-1.8683228232286704,Churned,Yes,91,-0.7601996261941262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4750-ZRXIU,68,No,Yes,0,United States,California,Palo Alto,94304,37.386978,-122.177746,1723,Q3,No,0,4,None,Yes,6.68,Yes,Yes,Cable,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0.0,-0.27330037394865414,-0.8532710933236403,-0.9241040191812835,-1.8683228232286704,Churned,Yes,83,-1.6342684844315856,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028-DVOIQ,71,No,Yes,0,United States,California,Birds Landing,94512,38.140719,-121.838298,138,Q3,No,0,35,None,Yes,20.83,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.8,0.0,4.506967507807235,-0.023682096566279676,0.4225027812644078,-1.8683228232286704,Churned,Yes,82,-1.966482276779092,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4208-UFFGW,80,No,Yes,0,United States,California,Byron,94514,37.83323,-121.601461,10153,Q3,No,0,2,Offer E,Yes,26.62,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.95,85.15,0.0,-0.27330037394865414,-0.8219457901271299,-1.010816026976641,-1.0360795973732833,Churned,Yes,84,1.2677415642426872,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9889-TMAHG,66,No,Yes,0,United States,California,Fremont,94539,37.516791,-121.899117,46917,Q3,No,0,8,None,Yes,11.57,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,100.3,832.35,0.0,-0.27330037394865414,-0.7755011852369792,-0.7362890842917617,-1.8683228232286704,Churned,Yes,74,0.5779541480707658,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8919-FYFQZ,73,No,Yes,0,United States,California,Livermore,94550,37.571748,-121.659562,75929,Q3,Yes,2,44,None,No,0.0,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0.0,-0.27330037394865414,-0.884832635609114,-0.5845299816497962,-1.8683228232286704,Churned,Yes,96,0.3623955805170403,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646-QVXLR,77,No,Yes,0,United States,California,Napa,94558,38.489789,-122.27011,63947,Q3,Yes,1,62,None,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,-0.27330037394865414,-0.3641380596254884,1.322788640245696,-1.8683228232286704,Churned,Yes,91,0.550903661162063,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369-XFEHK,76,No,Yes,0,United States,California,Pleasanton,94566,37.633361,-121.862395,36669,Q3,Yes,1,33,None,Yes,33.19,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2656.5,0.0,-0.27330037394865414,0.4088952992341,0.2503981368827514,-1.0360795973732833,Churned,Yes,72,-0.6756668546044299,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374-DMZUI,65,No,Yes,0,United States,California,San Ramon,94583,37.766556,-121.976784,44078,Q3,No,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0.0,-0.27330037394865414,-0.6509559375356194,-0.841859723416601,-1.0360795973732833,Churned,Yes,91,0.8611389328962483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-PRJHP,75,No,Yes,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,Q3,Yes,1,27,None,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,-0.27330037394865414,-0.5467744993028809,-0.29816011168360423,-1.8683228232286704,Churned,Yes,65,-1.7103479788623122,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822-RVYBB,75,No,Yes,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205,Q3,No,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,-0.27330037394865414,-0.5025977896667764,-0.6601669501691133,-1.8683228232286704,Churned,Yes,90,1.272813530538069,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184-TJFAN,68,No,Yes,0,United States,California,Berkeley,94707,37.897753,-122.279391,11889,Q3,Yes,1,3,Offer E,Yes,25.77,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,-0.27330037394865414,-0.7935144157704176,-0.9365856896669816,-1.8683228232286704,Churned,Yes,68,0.07244817396438209,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145-UQXUQ,71,No,Yes,0,United States,California,Berkeley,94710,37.872902,-122.303708,8157,Q3,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,-0.27330037394865414,-0.4791628720416343,-0.6844636247359323,-1.8683228232286704,Churned,Yes,81,1.0665535678592102,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236-WFCDV,74,No,Yes,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,Q3,No,0,14,None,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,-0.27330037394865414,-0.6978021488770072,-0.5619331318946481,-0.20383637151789624,Churned,Yes,96,0.3184385392903982,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271-SJBGZ,77,No,Yes,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,Q3,No,0,12,None,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,-0.27330037394865414,-0.884832635609114,-0.8751930436454648,-1.8683228232286704,Churned,Yes,74,-1.6596283159084944,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441-NIHPT,73,No,Yes,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,Q3,No,0,13,None,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,-0.27330037394865414,-0.26492945421542374,-0.5477202229970634,-1.8683228232286704,Churned,Yes,90,-1.1879354504379893,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8999-BOHSE,68,No,Yes,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,Q3,No,0,11,None,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,-0.27330037394865414,-0.8333797620329451,-0.6782262798931072,-1.0360795973732833,Churned,Yes,89,-1.8582803291442807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029-RPUAV,74,No,Yes,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,Q3,Yes,1,17,None,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,-0.27330037394865414,-0.3189691458157387,-0.3256086174720634,-0.20383637151789624,Churned,Yes,87,0.936373099611078,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111-SLLHI,65,No,Yes,0,United States,California,San Jose,95128,37.316146,-121.936285,32804,Q3,Yes,1,39,None,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,-0.27330037394865414,0.6468825574555529,0.8890645524677824,-0.20383637151789624,Churned,Yes,96,0.2423590448596716,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293-WXJAK,73,No,Yes,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,Yes,5,11,None,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,-0.27330037394865414,-0.6607007999553484,-0.5972001337367884,-0.20383637151789624,Churned,Yes,82,0.1290851309294786,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086-YQSNZ,74,No,Yes,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,Q3,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,-0.27330037394865414,-0.8731742365687837,-0.9774722355477052,-1.0360795973732833,Churned,Yes,89,-0.47870549680043756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399-YNDCH,80,No,Yes,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,Q3,No,0,21,None,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,-0.27330037394865414,-0.02607992331925537,-0.37389481140359243,-1.8683228232286704,Churned,Yes,70,0.2668735486206835,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565-FILXA,76,No,Yes,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,16,None,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,-0.27330037394865414,-0.15249145982342396,-0.3089628997577754,-1.0360795973732833,Churned,Yes,96,1.2787308245493478,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4187-CINZD,73,No,Yes,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,No,0,46,None,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,-0.27330037394865414,-0.5517591440800028,0.5835254055699759,-1.0360795973732833,Churned,Yes,90,-1.0315498229970512,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6818-WOBHJ,70,No,Yes,0,United States,California,Fulton,95439,38.493888,-122.777141,476,Q3,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,-0.27330037394865414,1.0533200980621626,1.65237664330862,-1.8683228232286704,Churned,Yes,69,1.0572549629843437,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134-CEQMF,75,No,Yes,0,United States,California,Nice,95464,39.12334,-122.838198,2223,Q3,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,-0.27330037394865414,-0.7721347782192548,-0.7896223966579438,-1.0360795973732833,Churned,Yes,89,-1.1186185777344384,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8519-IMDHU,74,No,Yes,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,Q3,Yes,1,15,None,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,-0.27330037394865414,-0.08309622744050577,-0.35255799605709565,-1.8683228232286704,Churned,Yes,83,0.4908853933333786,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372-KWFBM,76,No,Yes,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,Q3,No,0,16,None,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,-0.27330037394865414,-0.5223473775040938,-0.5048860339029674,-0.20383637151789624,Churned,Yes,81,-1.59961004807981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7206-GZCDC,75,No,Yes,0,United States,California,Loleta,95551,40.665952,-124.240051,1447,Q3,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,-0.27330037394865414,-0.8497747548069862,-1.0245891454712062,-1.0360795973732833,Churned,Yes,75,-0.02476451336376861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768-ZAIFU,74,No,Yes,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,Q3,No,0,1,None,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,-0.27330037394865414,-0.884832635609114,-1.0503238648478985,-1.8683228232286704,Churned,Yes,67,1.0885320884725314,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793-MMFUH,73,No,Yes,0,United States,California,Davis,95618,38.544002,-121.685559,648,Q3,No,0,13,None,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,-0.27330037394865414,-0.5926166945161755,-0.5225090636239657,-1.8683228232286704,Churned,Yes,90,-1.8346111530991658,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567-HOOPW,69,No,Yes,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,Q3,No,0,1,None,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,-0.27330037394865414,-0.8611378549861125,-1.024473962270415,-0.20383637151789624,Churned,Yes,76,-0.03152713509094431,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8621-MNIHH,75,No,Yes,0,United States,California,Madison,95653,38.674276,-121.961866,844,Q3,Yes,1,34,None,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,-0.27330037394865414,-0.7691699776527676,0.09811198383716734,-1.8683228232286704,Churned,Yes,88,-0.8717828846925252,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419-CONWX,65,No,Yes,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,Q3,No,0,4,None,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,-0.27330037394865414,-0.8249224026480652,-0.8868439989254592,-1.8683228232286704,Churned,Yes,89,-1.802488699895081,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024-OHCCK,77,No,Yes,0,United States,California,Sheridan,95681,38.984756,-121.345074,1219,Q3,No,0,2,None,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,-0.27330037394865414,-0.8393093631659196,-0.986034186806491,-0.20383637151789624,Churned,Yes,72,-0.17523284679342796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5357-TZHPP,67,No,Yes,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,Q3,No,0,9,None,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,-0.27330037394865414,-0.5574052583062216,-0.7066939824885641,-1.0360795973732833,Churned,Yes,83,1.1367157682786582,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0506-LVNGN,78,No,Yes,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,Q3,No,0,5,None,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,-0.27330037394865414,-0.634832619713886,-0.8632035195631457,-1.8683228232286704,Churned,Yes,90,-0.31471191991642683,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9809-IMGCQ,65,No,Yes,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,Q3,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,3.710256194181253,0.1592968897901095,0.011354600841498159,-1.8683228232286704,Churned,Yes,93,0.04877899791926714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254-YRILK,74,No,Yes,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,Q3,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,-0.27330037394865414,0.012202621047219126,-0.1742229876326622,-1.8683228232286704,Churned,Yes,69,1.0843054498930464,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0529-ONKER,70,No,Yes,0,United States,California,Forest Ranch,95942,40.077028,-121.494168,1351,Q3,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,-0.27330037394865414,-0.06307496465088079,-0.41606582449313523,-0.20383637151789624,Churned,Yes,96,-1.9453490838816678,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240-IJOQT,69,No,Yes,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,Q3,No,0,1,None,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,-0.27330037394865414,-0.8714378792649047,-1.0290882711020968,-1.8683228232286704,Churned,Yes,88,-0.8895347667263614,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0661-XEYAN,76,No,Yes,0,United States,California,Nevada City,95959,39.333737,-120.858667,17269,Q3,No,0,1,None,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,0.5234109396773273,-0.884832635609114,-1.043133640798531,-1.8683228232286704,Churned,Yes,90,-0.43643911100558946,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660-EMUBI,71,No,Yes,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,-0.27330037394865414,-0.3961720800888882,-0.6011617377639884,-1.8683228232286704,Churned,Yes,75,0.8053473036470488,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675-OZCZG,76,No,Yes,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,3,None,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,0.1250552828643366,-0.7780289434888848,-0.9797060915630428,-0.20383637151789624,Churned,Yes,77,-0.2158085771564822,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9391-EOYLI,77,No,Yes,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845,Q3,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,-0.27330037394865414,-0.7860374486047348,-0.6982681568307131,-1.0360795973732833,Churned,Yes,69,0.8230991856808849,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761-OCIAX,74,No,Yes,0,United States,California,Palo Cedro,96073,40.582399,-122.195512,4931,Q3,No,0,2,None,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,-0.27330037394865414,-0.8694534709176145,-0.9968439556807098,-1.0360795973732833,Churned,Yes,81,-1.350238371890206,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068-OMWZA,77,No,Yes,0,United States,California,Round Mountain,96084,40.923558,-122.059933,459,Q3,No,0,1,None,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,0.1250552828643366,-0.8262453415462587,-1.0073221365526521,-1.8683228232286704,Churned,Yes,91,-1.0941040739734265,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154-AQUGT,76,No,Yes,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,-0.27330037394865414,-0.8622599906586873,-0.6442995916601695,-1.8683228232286704,Churned,Yes,82,-0.4558816484712196,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
